FrcRobotBase.FirstSteamWorks_Info: Sun Apr 02 14:13:37 PDT 2017: ***** Starting autonomous *****
FrcRobotBase.CmdVisionGearDeploy_Info: dist=7.0, deployTime=0.3, backupDist=36.0
FrcRobotBase.CmdSideGearLift_Info: delay=0.000, alliance=RED_ALLIANCE, rightSide=false, forwardDist=85.0, liftAngle=60.0, backupDist=8.0, lsAngle=30.0, lsDist=320.0, diagDist=360.0
FrcRobotBase.Vision_Info: Front pixy is enabled!
FrcRobotBase.Robot_Info: [0.279]   DO_DELAY: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.6(12.1)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.309s)

FrcRobotBase.Robot_Info: [0.321] MOVE_FORWARD_ON_SIDE: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.6(12.1)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (12.1)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.7 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  56.0, Error=   4.0, PIDTerms= 0.257/ 0.000/ 0.362/ 0.000, Output= 0.500(-0.500/0.500), Volt=10.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.8 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.8 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  55.5, Error=   4.5, PIDTerms= 0.294/ 0.000/ 0.082/ 0.000, Output= 0.376(-0.500/0.500), Volt=10.8 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  56.5, Error=   3.5, PIDTerms= 0.229/ 0.000/-0.143/ 0.000, Output= 0.087(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  57.2, Error=   2.8, PIDTerms= 0.185/ 0.000/-0.124/ 0.000, Output= 0.061(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.8, Error=   0.2, PIDTerms= 0.010/ 0.000/-0.451/ 0.000, Output=-0.441(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.5 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.5 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.7, Error=  -0.7, PIDTerms=-0.046/ 0.000/-0.139/ 0.000, Output=-0.185(-0.500/0.500), Volt=11.5 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  62.9, Error=  -2.9, PIDTerms=-0.187/ 0.000/-0.377/ 0.000, Output=-0.500(-0.500/0.500), Volt=12.0 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  63.3, Error=  -3.3, PIDTerms=-0.212/ 0.000/-0.077/ 0.000, Output=-0.289(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  63.1, Error=  -3.1, PIDTerms=-0.201/ 0.000/ 0.035/ 0.000, Output=-0.167(-0.500/0.500), Volt=11.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  62.3, Error=  -2.3, PIDTerms=-0.148/ 0.000/ 0.173/ 0.000, Output= 0.026(-0.500/0.500), Volt=12.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  61.7, Error=  -1.7, PIDTerms=-0.109/ 0.000/ 0.130/ 0.000, Output= 0.021(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.5, Error=  -0.5, PIDTerms=-0.031/ 0.000/ 0.124/ 0.000, Output= 0.092(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  58.5, Error=   1.5, PIDTerms= 0.094/ 0.000/ 0.218/ 0.000, Output= 0.312(-0.500/0.500), Volt=11.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  58.0, Error=   2.0, PIDTerms= 0.127/ 0.000/ 0.104/ 0.000, Output= 0.231(-0.500/0.500), Volt=11.7 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.9 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  58.0, Error=   2.0, PIDTerms= 0.131/ 0.000/ 0.010/ 0.000, Output= 0.141(-0.500/0.500), Volt=11.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.9 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  58.2, Error=   1.8, PIDTerms= 0.118/ 0.000/-0.055/ 0.000, Output= 0.064(-0.500/0.500), Volt=11.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  58.9, Error=   1.1, PIDTerms= 0.070/ 0.000/-0.202/ 0.000, Output=-0.132(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.3, Error=   0.7, PIDTerms= 0.042/ 0.000/-0.169/ 0.000, Output=-0.127(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.8, Error=   0.3, PIDTerms= 0.016/ 0.000/-0.117/ 0.000, Output=-0.101(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.1, Error=  -0.1, PIDTerms=-0.006/ 0.000/-0.101/ 0.000, Output=-0.107(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.4, Error=  -0.4, PIDTerms=-0.024/ 0.000/-0.081/ 0.000, Output=-0.105(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.6, Error=  -0.6, PIDTerms=-0.037/ 0.000/-0.059/ 0.000, Output=-0.096(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.7, Error=  -0.7, PIDTerms=-0.046/ 0.000/-0.038/ 0.000, Output=-0.083(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.7, Error=  -0.7, PIDTerms=-0.046/ 0.000/-0.003/ 0.000, Output=-0.050(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.014/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.5, Input=  84.5, Error=   0.0, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.4, Error=  -0.4, PIDTerms=-0.028/ 0.000/ 0.050/ 0.000, Output= 0.022(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [4.327] DRIVE_TOWARDS_TARGET: xPos=  0.48,yPos= 83.94,heading=  59.8/  60.0,volts=12.3(10.3)
FrcRobotBase.Robot_Info: [4.327] VISION_DEPLOY: xPos=  0.48,yPos= 83.94,heading=  59.8/  60.0,volts=12.3(10.3)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=   0.0, Error=  29.9, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.073s)

FrcRobotBase.Robot_Info: [4.401] VISION_DEPLOY: xPos=  0.45,yPos= 83.89,heading=  59.6/  60.0,volts=12.4(10.3)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  36.9, Error=  29.9, PIDTerms= 0.493/ 0.000/ 0.000/ 0.000, Output= 0.493(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.062s)

FrcRobotBase.Robot_Info: [4.467] VISION_DEPLOY: xPos=  0.48,yPos= 84.64,heading=  59.5/  60.0,volts=10.6(10.3)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  36.7, Error=  29.7, PIDTerms= 0.491/ 0.000/-0.004/ 0.000, Output= 0.487(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [4.517] VISION_DEPLOY: xPos=  0.52,yPos= 85.23,heading=  59.3/  60.0,volts=10.9(10.3)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  36.7, Error=  29.7, PIDTerms= 0.491/ 0.000/ 0.000/ 0.000, Output= 0.491(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [4.565] VISION_DEPLOY: xPos=  0.52,yPos= 86.58,heading=  59.1/  60.0,volts=10.8(10.3)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  35.9, Error=  28.9, PIDTerms= 0.476/ 0.000/-0.035/ 0.000, Output= 0.441(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [4.613] VISION_DEPLOY: xPos=  0.58,yPos= 87.75,heading=  58.9/  60.0,volts=11.2(10.3)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  35.7, Error=  28.7, PIDTerms= 0.474/ 0.000/-0.005/ 0.000, Output= 0.469(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [4.646] VISION_DEPLOY: xPos=  0.48,yPos= 88.92,heading=  58.8/  60.0,volts=11.2(10.3)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  34.6, Error=  27.6, PIDTerms= 0.456/ 0.000/-0.054/ 0.000, Output= 0.402(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [4.678] VISION_DEPLOY: xPos=  0.64,yPos= 89.84,heading=  58.6/  60.0,volts=11.6(10.3)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  33.9, Error=  26.9, PIDTerms= 0.444/ 0.000/-0.056/ 0.000, Output= 0.387(-0.500/0.500), Volt=11.6 (10.3)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.6 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [4.703] VISION_DEPLOY: xPos=  0.70,yPos= 90.59,heading=  58.5/  60.0,volts=11.7(10.3)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  32.9, Error=  25.9, PIDTerms= 0.427/ 0.000/-0.066/ 0.000, Output= 0.361(-0.500/0.500), Volt=11.7 (10.3)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [4.732] VISION_DEPLOY: xPos=  0.51,yPos= 91.96,heading=  58.4/  60.0,volts=11.8(10.3)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  33.0, Error=  26.0, PIDTerms= 0.429/ 0.000/ 0.010/ 0.000, Output= 0.439(-0.500/0.500), Volt=11.8 (10.3)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [4.755] VISION_DEPLOY: xPos=  0.72,yPos= 93.01,heading=  58.3/  60.0,volts=11.5(10.3)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  31.1, Error=  24.1, PIDTerms= 0.398/ 0.000/-0.164/ 0.000, Output= 0.234(-0.500/0.500), Volt=11.5 (10.3)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.5 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [4.780] VISION_DEPLOY: xPos=  0.73,yPos= 93.84,heading=  58.3/  60.0,volts=12.1(10.3)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  31.0, Error=  24.0, PIDTerms= 0.396/ 0.000/-0.009/ 0.000, Output= 0.388(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [4.807] VISION_DEPLOY: xPos=  0.74,yPos= 94.66,heading=  58.2/  60.0,volts=11.8(10.3)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  30.0, Error=  23.0, PIDTerms= 0.380/ 0.000/-0.087/ 0.000, Output= 0.293(-0.500/0.500), Volt=11.8 (10.3)
