FrcRobotBase.FirstSteamWorks_Info: Sun Apr 02 12:26:43 PDT 2017: ***** Starting autonomous *****
FrcRobotBase.CmdVisionGearDeploy_Info: dist=7.0, deployTime=0.3, backupDist=36.0
FrcRobotBase.CmdSideGearLift_Info: delay=0.000, alliance=RED_ALLIANCE, rightSide=false, forwardDist=85.0, liftAngle=60.0, backupDist=12.0, lsAngle=30.0, lsDist=320.0, diagDist=360.0
FrcRobotBase.Vision_Info: Front pixy is enabled!
FrcRobotBase.Robot_Info: [0.315]   DO_DELAY: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.8(12.8)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.337s)

FrcRobotBase.Robot_Info: [0.334] MOVE_FORWARD_ON_SIDE: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.7(12.7)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.7 (12.7)
FrcRobotBase.PixyVision_Info: Expected Target: distance=52.1, width=44.2, height=22.1
FrcRobotBase.PixyVision_Info: ===TargetRect===: x=205, y=75, w=52, h=23
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=13.7, yDist=44.2, angle=17.2
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.050s)

FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.9 (11.1)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.9 (11.1)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  43.8, Error=  16.2, PIDTerms= 1.052/ 0.000/-0.475/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.9 (11.1)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.9 (11.1)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.9 (11.1)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  53.8, Error=   6.2, PIDTerms= 0.405/ 0.000/-1.684/ 0.000, Output=-0.500(-0.500/0.500), Volt=10.3 (11.1)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.5 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  56.3, Error=   3.7, PIDTerms= 0.239/ 0.000/-0.552/ 0.000, Output=-0.313(-0.500/0.500), Volt=11.5 (10.3)
FrcRobotBase.PixyVision_Info: 2 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x0131, sig=1, centerX=169, centerY= 88, width= 23, height= 24, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x010e, sig=1, centerX=133, centerY= 90, width= 22, height= 24, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=47.9, width=48.1, height=24.0
FrcRobotBase.PixyVision_Info: ===TargetRect===: x=122, y=76, w=59, h=26
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=-1.4, yDist=39.0, angle=-2.1
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.5 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.5 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  61.4, Error=  -1.4, PIDTerms=-0.092/ 0.000/-0.663/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.5 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  66.3, Error=  -6.3, PIDTerms=-0.407/ 0.000/-0.974/ 0.000, Output=-0.500(-0.500/0.500), Volt=10.6 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.7 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  69.3, Error=  -9.3, PIDTerms=-0.606/ 0.000/-0.631/ 0.000, Output=-0.500(-0.500/0.500), Volt=10.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  70.5, Error= -10.5, PIDTerms=-0.684/ 0.000/-0.212/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.PixyVision_Info: 3 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x00ee, sig=1, centerX=111, centerY= 92, width= 11, height= 23, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x00c9, sig=1, centerX= 75, centerY= 96, width=  8, height= 21, angle=  0
FrcRobotBase.PixyVision_Info: [2] sync=0xaa55, chksum=0x014a, sig=1, centerX=233, centerY= 59, width=  7, height= 30, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=45.6, width=50.4, height=25.2
FrcRobotBase.PixyVision_Info: ***TargetRect***: [0,1] x=71, y=81, w=46, h=26
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=-14.3, yDist=50.0, angle=-16.0
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  70.0, Error= -10.0, PIDTerms=-0.653/ 0.000/ 0.061/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.9 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  68.7, Error=  -8.7, PIDTerms=-0.563/ 0.000/ 0.310/ 0.000, Output=-0.253(-0.500/0.500), Volt=11.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  66.7, Error=  -6.7, PIDTerms=-0.435/ 0.000/ 0.410/ 0.000, Output=-0.026(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  65.5, Error=  -5.5, PIDTerms=-0.359/ 0.000/ 0.254/ 0.000, Output=-0.105(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.PixyVision_Info: 3 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x010e, sig=1, centerX=139, centerY= 90, width= 16, height= 24, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x00e7, sig=1, centerX=102, centerY= 93, width= 13, height= 22, angle=  0
FrcRobotBase.PixyVision_Info: [2] sync=0xaa55, chksum=0x0146, sig=1, centerX=256, centerY= 61, width=  5, height=  3, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=47.9, width=48.1, height=24.0
FrcRobotBase.PixyVision_Info: ***TargetRect***: [0,1] x=96, y=78, w=51, h=26
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=-7.5, yDist=45.1, angle=-9.5
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  63.0, Error=  -3.0, PIDTerms=-0.194/ 0.000/ 0.317/ 0.000, Output= 0.123(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.6, Error=   0.4, PIDTerms= 0.025/ 0.000/ 0.573/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  58.7, Error=   1.3, PIDTerms= 0.084/ 0.000/ 0.196/ 0.000, Output= 0.280(-0.500/0.500), Volt=11.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  57.3, Error=   2.7, PIDTerms= 0.177/ 0.000/ 0.312/ 0.000, Output= 0.490(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.PixyVision_Info: 2 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x012b, sig=1, centerX=175, centerY= 88, width= 11, height= 24, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x0105, sig=1, centerX=138, centerY= 90, width=  9, height= 23, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=47.7, width=48.2, height=24.1
FrcRobotBase.PixyVision_Info: ===TargetRect===: x=134, y=76, w=47, h=26
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=-0.5, yDist=48.9, angle=-0.6
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.2 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  56.9, Error=   3.1, PIDTerms= 0.201/ 0.000/ 0.047/ 0.000, Output= 0.249(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  57.6, Error=   2.4, PIDTerms= 0.158/ 0.000/-0.075/ 0.000, Output= 0.083(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.6, Error=   0.4, PIDTerms= 0.024/ 0.000/-0.410/ 0.000, Output=-0.386(-0.500/0.500), Volt=11.7 (10.3)
FrcRobotBase.PixyVision_Info: 2 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x0111, sig=1, centerX=146, centerY= 89, width= 13, height= 24, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x00ec, sig=1, centerX=109, centerY= 92, width= 11, height= 23, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=46.7, width=49.2, height=24.6
FrcRobotBase.PixyVision_Info: ===TargetRect===: x=104, y=77, w=49, h=27
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=-6.4, yDist=46.9, angle=-7.8
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.102s)

FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  62.9, Error=  -2.9, PIDTerms=-0.187/ 0.000/-0.143/ 0.000, Output=-0.330(-0.500/0.500), Volt=11.8 (10.3)
FrcRobotBase.PixyVision_Info: 2 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x010b, sig=1, centerX=143, centerY= 89, width= 11, height= 23, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x00ea, sig=1, centerX=107, centerY= 92, width= 11, height= 23, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=47.7, width=48.2, height=24.1
FrcRobotBase.PixyVision_Info: ===TargetRect===: x=102, y=78, w=47, h=26
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=-7.3, yDist=48.9, angle=-8.5
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.097s)

FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  63.4, Error=  -3.4, PIDTerms=-0.223/ 0.000/-0.028/ 0.000, Output=-0.251(-0.500/0.500), Volt=12.2 (10.3)
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.056s)

FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.4 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.4 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  58.2, Error=   1.8, PIDTerms= 0.120/ 0.000/ 0.559/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.4 (10.3)
FrcRobotBase.PixyVision_Info: 3 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x0134, sig=1, centerX=182, centerY= 88, width= 14, height= 23, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x0111, sig=1, centerX=145, centerY= 90, width= 14, height= 23, angle=  0
FrcRobotBase.PixyVision_Info: [2] sync=0xaa55, chksum=0x00f9, sig=1, centerX=185, centerY= 56, width=  5, height=  2, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=48.6, width=47.3, height=23.7
FrcRobotBase.PixyVision_Info: ***TargetRect***: [0,1] x=138, y=77, w=51, h=25
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=0.7, yDist=45.1, angle=0.9
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.081s)

FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.1 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.1 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  55.2, Error=   4.8, PIDTerms= 0.311/ 0.000/ 0.155/ 0.000, Output= 0.466(-0.500/0.500), Volt=11.3 (10.3)
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.051s)

FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  52.5, Error=   7.5, PIDTerms= 0.488/ 0.000/ 0.312/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.3 (10.3)
FrcRobotBase.PixyVision_Info: 2 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x0136, sig=1, centerX=186, centerY= 88, width= 11, height= 24, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x0113, sig=1, centerX=150, centerY= 89, width= 12, height= 23, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=48.7, width=47.2, height=23.6
FrcRobotBase.PixyVision_Info: ===TargetRect===: x=144, y=76, w=48, h=25
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=1.7, yDist=47.9, angle=2.0
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  54.5, Error=   5.5, PIDTerms= 0.359/ 0.000/-0.178/ 0.000, Output= 0.180(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.064s)

FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  58.9, Error=   1.1, PIDTerms= 0.071/ 0.000/-0.360/ 0.000, Output=-0.289(-0.500/0.500), Volt=12.1 (10.3)
FrcRobotBase.PixyVision_Info: 3 object(s) found
FrcRobotBase.PixyVision_Info: [0] sync=0xaa55, chksum=0x010b, sig=1, centerX=138, centerY= 90, width= 14, height= 24, angle=  0
FrcRobotBase.PixyVision_Info: [1] sync=0xaa55, chksum=0x00e4, sig=1, centerX=101, centerY= 93, width= 11, height= 22, angle=  0
FrcRobotBase.PixyVision_Info: [2] sync=0xaa55, chksum=0x014b, sig=1, centerX=259, centerY= 62, width=  5, height=  4, angle=  0
FrcRobotBase.PixyVision_Info: Expected Target: distance=46.0, width=50.0, height=25.0
FrcRobotBase.PixyVision_Info: ***TargetRect***: [0,1] x=96, y=78, w=49, h=26
FrcRobotBase.PixyVision_Info: ###TargetInfo###: xDist=-8.1, yDist=46.9, angle=-9.7
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.051s)

FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.6 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  64.3, Error=  -4.3, PIDTerms=-0.281/ 0.000/-0.460/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.0 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  67.8, Error=  -7.8, PIDTerms=-0.506/ 0.000/-0.695/ 0.000, Output=-0.500(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  84.7, Input=  84.7, Error=   0.0, PIDTerms= 0.011/ 0.000/-0.002/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  68.4, Error=  -8.4, PIDTerms=-0.544/ 0.000/-0.140/ 0.000, Output=-0.500(-0.500/0.500), Volt=10.9 (10.3)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=   0.0, PIDTerms=-0.013/ 0.000/-0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.1 (10.3)
