FrcRobotBase.FirstSteamWorks_Info: Sun Apr 02 13:49:48 PDT 2017: ***** Starting autonomous *****
FrcRobotBase.CmdVisionGearDeploy_Info: dist=7.0, deployTime=0.3, backupDist=36.0
FrcRobotBase.CmdSideGearLift_Info: delay=0.000, alliance=RED_ALLIANCE, rightSide=false, forwardDist=85.0, liftAngle=60.0, backupDist=8.0, lsAngle=30.0, lsDist=320.0, diagDist=360.0
FrcRobotBase.Vision_Info: Front pixy is enabled!
FrcRobotBase.Robot_Info: [0.182]   DO_DELAY: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.7(12.7)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.206s)

FrcRobotBase.Robot_Info: [0.205] MOVE_FORWARD_ON_SIDE: xPos=  0.00,yPos=  0.00,heading=  -1.1/   0.0,volts=12.7(12.7)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.7 (12.7)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  47.3, Error=  12.7, PIDTerms= 0.633/ 0.000/-0.417/ 0.000, Output= 0.215(-0.500/0.500), Volt=12.4 (11.2)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (11.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (11.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  52.2, Error=   7.8, PIDTerms= 0.391/ 0.000/-0.439/ 0.000, Output=-0.048(-0.500/0.500), Volt=12.4 (11.2)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (11.2)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.2 (11.2)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.2, Error=   0.8, PIDTerms= 0.040/ 0.000/-0.465/ 0.000, Output=-0.425(-0.500/0.500), Volt=11.2 (11.2)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.1 (11.1)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.1 (11.1)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  65.6, Error=  -5.6, PIDTerms=-0.279/ 0.000/-0.577/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.1 (11.1)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.9 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.9 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  68.8, Error=  -8.8, PIDTerms=-0.440/ 0.000/-0.250/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.0 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.1 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.1 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  70.1, Error= -10.1, PIDTerms=-0.506/ 0.000/-0.108/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.1 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.2 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.2 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  69.8, Error=  -9.8, PIDTerms=-0.492/ 0.000/ 0.026/ 0.000, Output=-0.465(-0.500/0.500), Volt=11.2 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.5 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  67.9, Error=  -7.9, PIDTerms=-0.396/ 0.000/ 0.183/ 0.000, Output=-0.213(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  64.9, Error=  -4.9, PIDTerms=-0.243/ 0.000/ 0.259/ 0.000, Output= 0.016(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  62.4, Error=  -2.4, PIDTerms=-0.120/ 0.000/ 0.328/ 0.000, Output= 0.208(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  62.4, Error=  -2.4, PIDTerms=-0.120/ 0.000/ 0.000/ 0.000, Output=-0.120(-0.500/0.500), Volt=12.3 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.1, Error=  -0.1, PIDTerms=-0.003/ 0.000/ 0.252/ 0.000, Output= 0.249(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.0, Error=   1.0, PIDTerms= 0.049/ 0.000/ 0.143/ 0.000, Output= 0.192(-0.500/0.500), Volt=12.2 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.1 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.1 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  57.4, Error=   2.6, PIDTerms= 0.129/ 0.000/ 0.189/ 0.000, Output= 0.318(-0.500/0.500), Volt=12.1 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  56.9, Error=   3.1, PIDTerms= 0.155/ 0.000/ 0.094/ 0.000, Output= 0.249(-0.500/0.500), Volt=11.8 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  56.4, Error=   3.6, PIDTerms= 0.180/ 0.000/ 0.085/ 0.000, Output= 0.265(-0.500/0.500), Volt=12.0 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.0 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.0 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  56.5, Error=   3.5, PIDTerms= 0.174/ 0.000/-0.021/ 0.000, Output= 0.153(-0.500/0.500), Volt=12.0 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.0 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.0 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  56.8, Error=   3.2, PIDTerms= 0.160/ 0.000/-0.061/ 0.000, Output= 0.100(-0.500/0.500), Volt=12.0 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.0 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.0 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  57.2, Error=   2.8, PIDTerms= 0.142/ 0.000/-0.062/ 0.000, Output= 0.080(-0.500/0.500), Volt=12.3 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  57.6, Error=   2.4, PIDTerms= 0.122/ 0.000/-0.051/ 0.000, Output= 0.070(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  58.5, Error=   1.5, PIDTerms= 0.076/ 0.000/-0.092/ 0.000, Output=-0.016(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.2, Error=   0.8, PIDTerms= 0.042/ 0.000/-0.085/ 0.000, Output=-0.043(-0.500/0.500), Volt=12.5 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.6, Error=   0.4, PIDTerms= 0.018/ 0.000/-0.058/ 0.000, Output=-0.040(-0.500/0.500), Volt=12.5 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.8, Error=   0.2, PIDTerms= 0.009/ 0.000/-0.017/ 0.000, Output=-0.007(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.0, Error=   0.0, PIDTerms= 0.001/ 0.000/-0.020/ 0.000, Output=-0.019(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.0, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.001/ 0.000, Output= 0.003(-0.500/0.500), Volt=12.5 (10.9)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (10.9)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.1, Input=  85.1, Error=   0.0, PIDTerms=-0.002/ 0.000/-0.012/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (10.9)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  59.8, Error=   0.2, PIDTerms= 0.008/ 0.000/ 0.012/ 0.000, Output= 0.020(-0.500/0.500), Volt=12.5 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [3.597] DRIVE_TOWARDS_TARGET: xPos=  0.27,yPos= 84.00,heading=  59.6/  60.0,volts=12.4(10.9)
FrcRobotBase.Robot_Info: [3.597] VISION_DEPLOY: xPos=  0.27,yPos= 84.00,heading=  59.6/  60.0,volts=12.4(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=   0.0, Error=  33.6, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [3.640] VISION_DEPLOY: xPos=  0.27,yPos= 83.98,heading=  59.7/  60.0,volts=12.4(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  40.7, Error=  33.7, PIDTerms= 0.557/ 0.000/ 0.014/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [3.666] VISION_DEPLOY: xPos=  0.38,yPos= 84.14,heading=  59.7/  60.0,volts=11.4(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  40.6, Error=  33.6, PIDTerms= 0.555/ 0.000/-0.009/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.4 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.4 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [3.705] VISION_DEPLOY: xPos=  0.33,yPos= 84.62,heading=  59.9/  60.0,volts=11.3(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  40.6, Error=  33.6, PIDTerms= 0.555/ 0.000/ 0.000/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.3 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.3 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [3.735] VISION_DEPLOY: xPos=  0.31,yPos= 84.89,heading=  60.0/  60.0,volts=11.2(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  40.6, Error=  33.6, PIDTerms= 0.555/ 0.000/ 0.000/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.2 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.2 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [3.761] VISION_DEPLOY: xPos=  0.35,yPos= 85.49,heading=  59.9/  60.0,volts=11.2(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  40.6, Error=  33.6, PIDTerms= 0.555/ 0.000/ 0.000/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.2 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.2 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [3.788] VISION_DEPLOY: xPos=  0.41,yPos= 85.94,heading=  59.8/  60.0,volts=11.2(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  40.6, Error=  33.6, PIDTerms= 0.555/ 0.000/ 0.000/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.2 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.4 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [3.829] VISION_DEPLOY: xPos=  0.48,yPos= 86.97,heading=  59.5/  60.0,volts=11.3(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  39.7, Error=  32.7, PIDTerms= 0.540/ 0.000/-0.045/ 0.000, Output= 0.496(-0.500/0.500), Volt=11.3 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.3 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [3.857] VISION_DEPLOY: xPos=  0.51,yPos= 87.54,heading=  59.5/  60.0,volts=11.4(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  39.2, Error=  32.2, PIDTerms= 0.532/ 0.000/-0.037/ 0.000, Output= 0.495(-0.500/0.500), Volt=11.4 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.4 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [3.885] VISION_DEPLOY: xPos=  0.39,yPos= 88.74,heading=  59.3/  60.0,volts=11.4(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  38.7, Error=  31.7, PIDTerms= 0.524/ 0.000/-0.031/ 0.000, Output= 0.492(-0.500/0.500), Volt=11.4 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.4 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [3.915] VISION_DEPLOY: xPos=  0.54,yPos= 89.61,heading=  59.2/  60.0,volts=11.5(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  37.0, Error=  30.0, PIDTerms= 0.495/ 0.000/-0.134/ 0.000, Output= 0.361(-0.500/0.500), Volt=11.5 (10.9)
FrcRobotBase.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.5 (10.9)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.Robot_Info: [3.941] VISION_DEPLOY: xPos=  0.59,yPos= 90.39,heading=  59.0/  60.0,volts=12.0(10.9)
FrcRobotBase.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  37.0, Error=  30.0, PIDTerms= 0.495/ 0.000/ 0.000/ 0.000, Output= 0.495(-0.500/0.500), Volt=12.0 (10.9)
