GlobalTracer.FirstSteamWorks_Info: Thu Apr 06 18:26:58 PDT 2017: ***** Starting autonomous *****
GlobalTracer.CmdVisionGearDeploy_Info: dist=7.0, deployTime=0.3, backupDist=36.0
GlobalTracer.CmdSideGearLift_Info: delay=0.000, alliance=BLUE_ALLIANCE, rightSide=true, forwardDist=85.0, liftAngle=60.0, backupDist=12.0, lsAngle=30.0, lsDist=320.0, diagDist=360.0
GlobalTracer.Vision_Info: Front pixy is enabled!
GlobalTracer.Robot_Info: [0.183]   DO_DELAY: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.7(12.7)
GlobalTracer.PixyVision_Info: null object(s) found
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.202s)

GlobalTracer.Robot_Info: [0.201] MOVE_FORWARD_ON_SIDE: xPos=  0.00,yPos=  0.00,heading=   0.2/   0.0,volts=12.7(12.7)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (12.7)
GlobalTracer.PixyVision_Info: Expected Target: distance=48.6, width=47.3, height=23.7
GlobalTracer.PixyVision_Info: ===TargetRect===: x=157, y=75, w=48, h=26
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=4.4, yDist=47.9, angle=5.2
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x011e, sig=1, centerX=162, centerY= 89, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0141, sig=1, centerX=201, centerY= 86, width=  9, height= 24, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=48.7, width=47.2, height=23.6
GlobalTracer.PixyVision_Info: ===TargetRect===: x=157, y=74, w=49, h=27
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=4.4, yDist=46.9, angle=5.3
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.073s)

GlobalTracer.Robot_Info: [3.686] VISION_DEPLOY: xPos= -0.42,yPos= 86.28,heading= -59.8/ -60.0,volts=12.4(10.9)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  40.6, Error=  33.6, PIDTerms= 0.555/ 0.000/-0.007/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.4 (10.9)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   5.3, Error=   5.3, PIDTerms= 0.134/ 0.000/ 0.001/ 0.000, Output= 0.134(-0.500/0.500), Volt=12.4 (10.9)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x011d, sig=1, centerX=162, centerY= 89, width=  9, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0141, sig=1, centerX=201, centerY= 86, width=  9, height= 24, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=48.6, width=47.3, height=23.7
GlobalTracer.PixyVision_Info: ===TargetRect===: x=158, y=74, w=48, h=27
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=4.6, yDist=47.9, angle=5.5
GlobalTracer.Robot_Info: [3.723] VISION_DEPLOY: xPos= -0.47,yPos= 86.71,heading= -59.8/ -60.0,volts=11.1(10.9)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  40.6, Error=  33.6, PIDTerms= 0.555/ 0.000/ 0.000/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.1 (10.9)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   5.5, Error=   5.5, PIDTerms= 0.137/ 0.000/ 0.000/ 0.000, Output= 0.137(-0.500/0.500), Volt=11.1 (10.9)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x011d, sig=1, centerX=162, centerY= 89, width=  9, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0141, sig=1, centerX=201, centerY= 86, width=  9, height= 24, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=48.0, width=47.9, height=24.0
GlobalTracer.PixyVision_Info: ===TargetRect===: x=158, y=74, w=48, h=27
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=4.6, yDist=47.9, angle=5.5
GlobalTracer.Robot_Info: [3.767] VISION_DEPLOY: xPos= -0.59,yPos= 87.30,heading= -59.3/ -60.0,volts=10.8(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  40.1, Error=  33.1, PIDTerms= 0.546/ 0.000/-0.023/ 0.000, Output= 0.500(-0.500/0.500), Volt=10.8 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   5.5, Error=   5.5, PIDTerms= 0.137/ 0.000/ 0.000/ 0.000, Output= 0.137(-0.500/0.500), Volt=10.8 (10.8)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0141, sig=1, centerX=199, centerY= 88, width=  9, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x011e, sig=1, centerX=160, centerY= 90, width= 10, height= 25, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=47.9, width=48.1, height=24.0
GlobalTracer.PixyVision_Info: ===TargetRect===: x=155, y=76, w=49, h=27
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=4.0, yDist=46.9, angle=4.8
GlobalTracer.PixyVision_Info: null object(s) found
GlobalTracer.Robot_Info: [3.807] VISION_DEPLOY: xPos= -0.54,yPos= 88.03,heading= -58.7/ -60.0,volts=11.0(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  39.6, Error=  32.6, PIDTerms= 0.538/ 0.000/-0.019/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.0 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/-0.016/ 0.000, Output=-0.016(-0.500/0.500), Volt=11.0 (10.8)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x011a, sig=1, centerX=156, centerY= 90, width= 10, height= 25, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x013e, sig=1, centerX=196, centerY= 87, width=  9, height= 25, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=47.7, width=48.2, height=24.1
GlobalTracer.PixyVision_Info: ===TargetRect===: x=151, y=75, w=50, h=28
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=3.2, yDist=46.0, angle=4.0
GlobalTracer.Robot_Info: [3.845] VISION_DEPLOY: xPos= -0.70,yPos= 88.89,heading= -58.0/ -60.0,volts=10.9(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  39.7, Error=  32.7, PIDTerms= 0.540/ 0.000/ 0.010/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.1 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   4.0, Error=   4.0, PIDTerms= 0.099/ 0.000/ 0.023/ 0.000, Output= 0.123(-0.500/0.500), Volt=11.1 (10.8)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0119, sig=1, centerX=155, centerY= 91, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x013c, sig=1, centerX=194, centerY= 88, width=  9, height= 24, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=46.7, width=49.2, height=24.6
GlobalTracer.PixyVision_Info: ===TargetRect===: x=150, y=76, w=49, h=27
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=3.0, yDist=46.9, angle=3.6
GlobalTracer.Robot_Info: [3.883] VISION_DEPLOY: xPos= -0.53,yPos= 89.61,heading= -57.8/ -60.0,volts=11.1(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  38.7, Error=  31.7, PIDTerms= 0.524/ 0.000/-0.052/ 0.000, Output= 0.471(-0.500/0.500), Volt=11.1 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   3.6, Error=   3.6, PIDTerms= 0.090/ 0.000/-0.001/ 0.000, Output= 0.089(-0.500/0.500), Volt=11.1 (10.8)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0117, sig=1, centerX=152, centerY= 91, width= 10, height= 25, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x013b, sig=1, centerX=192, centerY= 88, width=  9, height= 25, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=45.9, width=50.1, height=25.1
GlobalTracer.PixyVision_Info: ===TargetRect===: x=147, y=76, w=50, h=28
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=2.4, yDist=46.0, angle=3.0
GlobalTracer.PixyVision_Info: null object(s) found
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.060s)

GlobalTracer.Robot_Info: [3.944] VISION_DEPLOY: xPos= -0.52,yPos= 91.64,heading= -57.0/ -60.0,volts=11.3(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  37.9, Error=  30.9, PIDTerms= 0.509/ 0.000/-0.025/ 0.000, Output= 0.484(-0.500/0.500), Volt=11.3 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/-0.008/ 0.000, Output=-0.008(-0.500/0.500), Volt=11.3 (10.8)
GlobalTracer.PixyVision_Info: 3 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x013c, sig=1, centerX=189, centerY= 90, width= 10, height= 26, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0114, sig=1, centerX=146, centerY= 93, width= 11, height= 25, angle=  0
GlobalTracer.PixyVision_Info: [2] sync=0xaa55, chksum=0x0066, sig=1, centerX= 58, centerY= 35, width=  6, height=  2, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=43.9, width=52.4, height=26.2
GlobalTracer.PixyVision_Info: ***TargetRect***: [0,1] x=141, y=77, w=53, h=29
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=1.4, yDist=43.4, angle=1.9
GlobalTracer.Robot_Info: [3.990] VISION_DEPLOY: xPos= -0.52,yPos= 93.64,heading= -56.4/ -60.0,volts=11.3(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  35.9, Error=  28.9, PIDTerms= 0.476/ 0.000/-0.114/ 0.000, Output= 0.363(-0.500/0.500), Volt=11.3 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   1.9, Error=   1.9, PIDTerms= 0.047/ 0.000/ 0.008/ 0.000, Output= 0.055(-0.500/0.500), Volt=11.3 (10.8)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0113, sig=1, centerX=143, centerY= 95, width= 10, height= 26, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x013b, sig=1, centerX=187, centerY= 91, width= 10, height= 26, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=42.9, width=53.6, height=26.8
GlobalTracer.PixyVision_Info: ===TargetRect===: x=138, y=78, w=54, h=30
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=0.9, yDist=42.6, angle=1.2
GlobalTracer.PixyVision_Info: null object(s) found
GlobalTracer.Robot_Info: [4.031] VISION_DEPLOY: xPos= -0.49,yPos= 95.28,heading= -56.1/ -60.0,volts=11.8(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  34.9, Error=  27.9, PIDTerms= 0.460/ 0.000/-0.036/ 0.000, Output= 0.424(-0.500/0.500), Volt=11.8 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/-0.005/ 0.000, Output=-0.005(-0.500/0.500), Volt=11.8 (10.8)
GlobalTracer.PixyVision_Info: 3 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0113, sig=1, centerX=141, centerY= 95, width= 11, height= 27, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x013b, sig=1, centerX=186, centerY= 91, width= 10, height= 27, angle=  0
GlobalTracer.PixyVision_Info: [2] sync=0xaa55, chksum=0x0063, sig=1, centerX= 56, centerY= 35, width=  5, height=  2, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=41.4, width=55.6, height=27.8
GlobalTracer.PixyVision_Info: ***TargetRect***: [0,1] x=136, y=78, w=55, h=31
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=0.6, yDist=41.8, angle=0.9
GlobalTracer.Robot_Info: [4.070] VISION_DEPLOY: xPos= -0.51,yPos= 96.61,heading= -55.8/ -60.0,volts=11.6(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  33.6, Error=  26.6, PIDTerms= 0.439/ 0.000/-0.095/ 0.000, Output= 0.344(-0.500/0.500), Volt=11.7 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.9, Error=   0.9, PIDTerms= 0.022/ 0.000/ 0.005/ 0.000, Output= 0.027(-0.500/0.500), Volt=11.7 (10.8)
GlobalTracer.PixyVision_Info: 3 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0114, sig=1, centerX=139, centerY= 97, width= 11, height= 28, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x013c, sig=1, centerX=185, centerY= 92, width= 11, height= 27, angle=  0
GlobalTracer.PixyVision_Info: [2] sync=0xaa55, chksum=0x0062, sig=1, centerX= 55, centerY= 35, width=  5, height=  2, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=40.9, width=56.3, height=28.1
GlobalTracer.PixyVision_Info: ***TargetRect***: [0,1] x=134, y=79, w=57, h=32
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=0.4, yDist=40.4, angle=0.6
GlobalTracer.Robot_Info: [4.110] VISION_DEPLOY: xPos= -0.54,yPos= 98.45,heading= -55.6/ -60.0,volts=11.9(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  32.9, Error=  25.9, PIDTerms= 0.427/ 0.000/-0.038/ 0.000, Output= 0.389(-0.500/0.500), Volt=11.9 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.6, Error=   0.6, PIDTerms= 0.016/ 0.000/-0.001/ 0.000, Output= 0.015(-0.500/0.500), Volt=11.9 (10.8)
GlobalTracer.PixyVision_Info: 4 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0113, sig=1, centerX=136, centerY= 98, width= 11, height= 29, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x013f, sig=1, centerX=185, centerY= 94, width= 10, height= 29, angle=  0
GlobalTracer.PixyVision_Info: [2] sync=0xaa55, chksum=0x00a3, sig=1, centerX= 66, centerY= 90, width=  2, height=  4, angle=  0
GlobalTracer.PixyVision_Info: [3] sync=0xaa55, chksum=0x0062, sig=1, centerX= 55, centerY= 35, width=  5, height=  2, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=39.1, width=58.8, height=29.4
GlobalTracer.PixyVision_Info: ***TargetRect***: [0,1] x=131, y=80, w=59, h=33
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=0.1, yDist=39.0, angle=0.1
GlobalTracer.PixyVision_Info: 3 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0117, sig=1, centerX=136, centerY=100, width= 12, height= 30, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0140, sig=1, centerX=185, centerY= 95, width= 10, height= 29, angle=  0
GlobalTracer.PixyVision_Info: [2] sync=0xaa55, chksum=0x0062, sig=1, centerX= 55, centerY= 35, width=  5, height=  2, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=36.3, width=63.4, height=31.7
GlobalTracer.PixyVision_Info: ***TargetRect***: [0,1] x=130, y=81, w=60, h=34
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=0.0, yDist=38.3, angle=0.0
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.060s)

GlobalTracer.Robot_Info: [4.171] VISION_DEPLOY: xPos= -0.55,yPos=101.28,heading= -55.4/ -60.0,volts=11.9(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  28.3, Error=  21.3, PIDTerms= 0.351/ 0.000/-0.155/ 0.000, Output= 0.196(-0.500/0.500), Volt=11.7 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/-0.002/ 0.000, Output=-0.002(-0.500/0.500), Volt=11.7 (10.8)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0114, sig=1, centerX=133, centerY=100, width= 11, height= 31, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0143, sig=1, centerX=184, centerY= 96, width= 11, height= 31, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=35.9, width=64.1, height=32.0
GlobalTracer.PixyVision_Info: ===TargetRect===: x=128, y=81, w=62, h=35
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-0.2, yDist=37.1, angle=-0.2
GlobalTracer.Robot_Info: [4.209] VISION_DEPLOY: xPos= -0.56,yPos=103.16,heading= -55.3/ -60.0,volts=12.3(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  28.0, Error=  21.0, PIDTerms= 0.347/ 0.000/-0.012/ 0.000, Output= 0.335(-0.500/0.500), Volt=12.3 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=  -0.2, Error=  -0.2, PIDTerms=-0.006/ 0.000/-0.001/ 0.000, Output=-0.007(-0.500/0.500), Volt=12.3 (10.8)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0148, sig=1, centerX=185, centerY= 99, width= 11, height= 32, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0119, sig=1, centerX=132, centerY=104, width= 12, height= 32, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=34.3, width=67.1, height=33.5
GlobalTracer.PixyVision_Info: ===TargetRect===: x=126, y=83, w=65, h=37
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-0.2, yDist=35.4, angle=-0.4
GlobalTracer.Robot_Info: [4.245] VISION_DEPLOY: xPos= -0.77,yPos=104.83,heading= -55.2/ -60.0,volts=12.0(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  26.3, Error=  19.3, PIDTerms= 0.318/ 0.000/-0.093/ 0.000, Output= 0.225(-0.500/0.500), Volt=12.2 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=  -0.4, Error=  -0.4, PIDTerms=-0.009/ 0.000/-0.000/ 0.000, Output=-0.010(-0.500/0.500), Volt=12.2 (10.8)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x011c, sig=1, centerX=130, centerY=106, width= 13, height= 34, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x014f, sig=1, centerX=186, centerY=101, width= 13, height= 34, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=32.3, width=71.2, height=35.6
GlobalTracer.PixyVision_Info: ===TargetRect===: x=124, y=84, w=69, h=39
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-0.2, yDist=33.3, angle=-0.4
GlobalTracer.PixyVision_Info: null object(s) found
GlobalTracer.Robot_Info: [4.280] VISION_DEPLOY: xPos= -0.56,yPos=106.02,heading= -55.2/ -60.0,volts=12.2(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  24.3, Error=  17.3, PIDTerms= 0.285/ 0.000/-0.097/ 0.000, Output= 0.188(-0.500/0.500), Volt=12.2 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.001/ 0.000, Output= 0.001(-0.500/0.500), Volt=12.2 (10.8)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x011f, sig=1, centerX=128, centerY=108, width= 15, height= 35, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0155, sig=1, centerX=188, centerY=103, width= 14, height= 35, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=31.0, width=74.1, height=37.0
GlobalTracer.PixyVision_Info: ===TargetRect===: x=121, y=86, w=74, h=40
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-0.3, yDist=31.1, angle=-0.5
GlobalTracer.Robot_Info: [4.308] VISION_DEPLOY: xPos= -0.75,yPos=107.63,heading= -55.1/ -60.0,volts=12.3(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  23.0, Error=  16.0, PIDTerms= 0.265/ 0.000/-0.087/ 0.000, Output= 0.178(-0.500/0.500), Volt=12.3 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=  -0.5, PIDTerms=-0.012/ 0.000/-0.003/ 0.000, Output=-0.015(-0.500/0.500), Volt=12.3 (10.8)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0123, sig=1, centerX=128, centerY=110, width= 16, height= 36, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0157, sig=1, centerX=188, centerY=104, width= 13, height= 37, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=30.4, width=75.6, height=37.8
GlobalTracer.PixyVision_Info: ===TargetRect===: x=120, y=86, w=75, h=42
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-0.3, yDist=30.7, angle=-0.6
GlobalTracer.Robot_Info: [4.342] VISION_DEPLOY: xPos= -0.58,yPos=108.75,heading= -55.0/ -60.0,volts=12.3(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  22.3, Error=  15.3, PIDTerms= 0.252/ 0.000/-0.055/ 0.000, Output= 0.197(-0.500/0.500), Volt=12.3 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=  -0.6, PIDTerms=-0.016/ 0.000/-0.001/ 0.000, Output=-0.016(-0.500/0.500), Volt=12.3 (10.8)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0160, sig=1, centerX=190, centerY=107, width= 15, height= 39, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x011f, sig=1, centerX=126, centerY=111, width= 16, height= 33, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=28.4, width=80.9, height=40.5
GlobalTracer.PixyVision_Info: ===TargetRect===: x=118, y=88, w=80, h=40
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-0.3, yDist=28.8, angle=-0.5
GlobalTracer.Robot_Info: [4.370] VISION_DEPLOY: xPos= -0.77,yPos=110.29,heading= -55.0/ -60.0,volts=12.3(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  20.3, Error=  13.3, PIDTerms= 0.220/ 0.000/-0.117/ 0.000, Output= 0.103(-0.500/0.500), Volt=12.4 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=  -0.5, PIDTerms=-0.012/ 0.000/ 0.001/ 0.000, Output=-0.012(-0.500/0.500), Volt=12.4 (10.8)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0163, sig=1, centerX=190, centerY=109, width= 15, height= 40, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x011c, sig=1, centerX=124, centerY=111, width= 17, height= 31, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=28.1, width=82.0, height=41.0
GlobalTracer.PixyVision_Info: ===TargetRect===: x=116, y=89, w=82, h=40
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-0.4, yDist=28.0, angle=-0.7
GlobalTracer.PixyVision_Info: null object(s) found
GlobalTracer.Robot_Info: [4.405] VISION_DEPLOY: xPos= -0.52,yPos=111.29,heading= -55.0/ -60.0,volts=12.3(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  19.2, Error=  12.2, PIDTerms= 0.201/ 0.000/-0.057/ 0.000, Output= 0.144(-0.500/0.500), Volt=12.3 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.002/ 0.000, Output= 0.002(-0.500/0.500), Volt=12.3 (10.8)
GlobalTracer.PixyVision_Info: 1 object(s) found
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.061s)

GlobalTracer.Robot_Info: [4.467] VISION_DEPLOY: xPos= -0.54,yPos=113.54,heading= -55.1/ -60.0,volts=12.4(10.8)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  17.2, Error=  10.2, PIDTerms= 0.168/ 0.000/-0.078/ 0.000, Output= 0.090(-0.500/0.500), Volt=12.4 (10.8)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (10.8)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0177, sig=1, centerX=196, centerY=117, width= 17, height= 44, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0115, sig=1, centerX=119, centerY=114, width= 18, height= 25, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=24.3, width=94.6, height=47.3
GlobalTracer.PixyVision_Info: ===TargetRect===: x=110, y=95, w=95, h=44
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-0.3, yDist=24.2, angle=-0.6
