GlobalTracer.FirstSteamWorks_Info: Fri Apr 07 18:13:27 PDT 2017: ***** Starting autonomous *****
GlobalTracer.CmdVisionGearDeploy_Info: dist=7.0, deployTime=0.3, backupDist=36.0
GlobalTracer.CmdSideGearLift_Info: delay=0.000, alliance=RED_ALLIANCE, rightSide=false, forwardDist=85.0, liftAngle=60.0, backupDist=12.0, lsAngle=30.0, lsDist=320.0, diagDist=360.0
GlobalTracer.Vision_Info: Front pixy is enabled!
GlobalTracer.Robot_Info: [0.276]   DO_DELAY: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.9(12.9)
GlobalTracer.PixyVision_Info: null object(s) found
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.297s)

GlobalTracer.Robot_Info: [0.295] MOVE_FORWARD_ON_SIDE: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.9(12.9)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.9 (12.9)
GlobalTracer.PixyVision_Info: Expected Target: distance=39.5, width=58.2, height=29.1
GlobalTracer.PixyVision_Info: ===TargetRect===: x=186, y=78, w=55, h=24
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=9.7, yDist=41.8, angle=13.1
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.066s)

GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (11.2)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (11.2)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  45.6, Error=  14.4, PIDTerms= 0.431/ 0.000/-0.326/ 0.000, Output= 0.105(-0.500/0.500), Volt=12.4 (11.2)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (11.2)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.8 (11.2)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  57.0, Error=   3.0, PIDTerms= 0.090/ 0.000/-0.922/ 0.000, Output=-0.500(-0.500/0.500), Volt=10.8 (11.2)
GlobalTracer.PixyVision_Info: 4 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0104, sig=1, centerX=124, centerY= 93, width= 18, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x012c, sig=1, centerX=164, centerY= 91, width= 20, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [2] sync=0xaa55, chksum=0x0171, sig=1, centerX=292, centerY= 63, width= 10, height=  3, angle=  0
GlobalTracer.PixyVision_Info: [3] sync=0xaa55, chksum=0x0178, sig=1, centerX=255, centerY=101, width= 10, height=  9, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=27.4, width=83.8, height=41.9
GlobalTracer.PixyVision_Info: ***TargetRect***: [0,1] x=115, y=79, w=59, h=26
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-2.6, yDist=39.0, angle=-3.9
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.062s)

GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=10.6 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  61.2, Error=  -1.2, PIDTerms=-0.036/ 0.000/-0.201/ 0.000, Output=-0.237(-0.500/0.500), Volt=10.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.0 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  68.4, Error=  -8.4, PIDTerms=-0.251/ 0.000/-0.590/ 0.000, Output=-0.500(-0.500/0.500), Volt=11.0 (10.6)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.1 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.1 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  69.8, Error=  -9.8, PIDTerms=-0.293/ 0.000/-0.103/ 0.000, Output=-0.395(-0.500/0.500), Volt=11.1 (10.6)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0105, sig=1, centerX=131, centerY= 93, width= 12, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x00dc, sig=1, centerX= 92, centerY= 96, width=  8, height= 23, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=45.6, width=50.4, height=25.2
GlobalTracer.PixyVision_Info: ===TargetRect===: x=88, y=81, w=49, h=27
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-9.7, yDist=46.9, angle=-11.7
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.066s)

GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  68.6, Error=  -8.6, PIDTerms=-0.258/ 0.000/ 0.054/ 0.000, Output=-0.204(-0.500/0.500), Volt=12.4 (10.6)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  65.0, Error=  -5.0, PIDTerms=-0.151/ 0.000/ 0.273/ 0.000, Output= 0.122(-0.500/0.500), Volt=12.4 (10.6)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x012d, sig=1, centerX=171, centerY= 91, width= 14, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0106, sig=1, centerX=131, centerY= 93, width= 13, height= 24, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=32.3, width=71.2, height=35.6
GlobalTracer.PixyVision_Info: ===TargetRect===: x=125, y=79, w=53, h=26
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-1.6, yDist=43.4, angle=-2.1
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.095s)

GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  61.6, Error=  -1.6, PIDTerms=-0.049/ 0.000/ 0.110/ 0.000, Output= 0.061(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.1 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.1 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  57.1, Error=   2.9, PIDTerms= 0.088/ 0.000/ 0.275/ 0.000, Output= 0.363(-0.500/0.500), Volt=12.1 (10.6)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0138, sig=1, centerX=186, centerY= 90, width= 10, height= 25, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0111, sig=1, centerX=146, centerY= 92, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=40.4, width=57.0, height=28.5
GlobalTracer.PixyVision_Info: ===TargetRect===: x=141, y=78, w=50, h=26
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=1.2, yDist=46.0, angle=1.5
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.064s)

GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  57.4, Error=   2.6, PIDTerms= 0.077/ 0.000/-0.015/ 0.000, Output= 0.062(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  58.8, Error=   1.2, PIDTerms= 0.037/ 0.000/-0.091/ 0.000, Output=-0.054(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.PixyVision_Info: 3 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0129, sig=1, centerX=170, centerY= 91, width= 11, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0104, sig=1, centerX=131, centerY= 93, width= 11, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [2] sync=0xaa55, chksum=0x016e, sig=1, centerX=259, centerY= 98, width=  4, height=  4, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=40.4, width=57.0, height=28.5
GlobalTracer.PixyVision_Info: ***TargetRect***: [0,1] x=126, y=79, w=50, h=26
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-1.8, yDist=46.0, angle=-2.2
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.061s)

GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.7, Error=  -0.7, PIDTerms=-0.020/ 0.000/-0.092/ 0.000, Output=-0.113(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  62.7, Error=  -2.7, PIDTerms=-0.082/ 0.000/-0.151/ 0.000, Output=-0.232(-0.500/0.500), Volt=12.3 (10.6)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  62.9, Error=  -2.9, PIDTerms=-0.088/ 0.000/-0.016/ 0.000, Output=-0.103(-0.500/0.500), Volt=12.3 (10.6)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x00f8, sig=1, centerX=119, centerY= 94, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x011e, sig=1, centerX=159, centerY= 91, width= 10, height= 25, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=33.2, width=69.4, height=34.7
GlobalTracer.PixyVision_Info: ===TargetRect===: x=114, y=79, w=50, h=27
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-4.2, yDist=46.0, angle=-5.2
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.056s)

GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  62.4, Error=  -2.4, PIDTerms=-0.072/ 0.000/ 0.029/ 0.000, Output=-0.043(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  61.4, Error=  -1.4, PIDTerms=-0.043/ 0.000/ 0.072/ 0.000, Output= 0.029(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.9, Error=  -0.9, PIDTerms=-0.027/ 0.000/ 0.040/ 0.000, Output= 0.013(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.PixyVision_Info: 3 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0126, sig=1, centerX=168, centerY= 91, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0100, sig=1, centerX=128, centerY= 93, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [2] sync=0xaa55, chksum=0x0180, sig=1, centerX=311, centerY= 65, width=  3, height=  4, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=36.0, width=63.8, height=31.9
GlobalTracer.PixyVision_Info: ***TargetRect***: [0,1] x=123, y=79, w=50, h=26
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-2.4, yDist=46.0, angle=-3.0
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.059s)

GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.9, Error=  -0.9, PIDTerms=-0.026/ 0.000/ 0.001/ 0.000, Output=-0.025(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.1, Input=  -0.1, Error=   0.0, PIDTerms= 0.017/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.2, Input=  85.2, Error=   0.0, PIDTerms=-0.007/ 0.000/ 0.007/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=  60.0, Input=  60.9, Error=  -0.9, PIDTerms=-0.028/ 0.000/-0.003/ 0.000, Output=-0.031(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.PixyVision_Info: 3 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0125, sig=1, centerX=167, centerY= 91, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x00ff, sig=1, centerX=127, centerY= 93, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [2] sync=0xaa55, chksum=0x0181, sig=1, centerX=312, centerY= 65, width=  3, height=  4, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=36.5, width=63.0, height=31.5
GlobalTracer.PixyVision_Info: ***TargetRect***: [0,1] x=122, y=79, w=50, h=26
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-2.6, yDist=46.0, angle=-3.2
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.059s)

GlobalTracer.PixyVision_Info: 3 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0125, sig=1, centerX=167, centerY= 90, width= 10, height= 25, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x00ff, sig=1, centerX=127, centerY= 93, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [2] sync=0xaa55, chksum=0x0181, sig=1, centerX=312, centerY= 65, width=  3, height=  4, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=36.0, width=63.8, height=31.9
GlobalTracer.PixyVision_Info: ***TargetRect***: [0,1] x=122, y=78, w=50, h=27
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-2.6, yDist=46.0, angle=-3.2
GlobalTracer.Robot_Info: [4.361] DRIVE_TOWARDS_TARGET: xPos= -0.50,yPos= 84.64,heading=  61.0/  60.0,volts=12.6(10.6)
GlobalTracer.Robot_Info: [4.361] VISION_DEPLOY: xPos= -0.50,yPos= 84.64,heading=  61.0/  60.0,volts=12.6(10.6)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=   0.0, Error=  21.3, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=  -3.2, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (10.6)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0125, sig=1, centerX=167, centerY= 91, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x00ff, sig=1, centerX=127, centerY= 93, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=36.9, width=62.3, height=31.2
GlobalTracer.PixyVision_Info: ===TargetRect===: x=122, y=79, w=50, h=26
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-2.6, yDist=46.0, angle=-3.2
GlobalTracer.PixyVision_Info: 3 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0126, sig=1, centerX=165, centerY= 91, width= 13, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x00ff, sig=1, centerX=127, centerY= 93, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [2] sync=0xaa55, chksum=0x0181, sig=1, centerX=312, centerY= 65, width=  3, height=  4, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=36.0, width=63.8, height=31.9
GlobalTracer.PixyVision_Info: ***TargetRect***: [0,1] x=122, y=79, w=50, h=26
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-2.6, yDist=46.0, angle=-3.2
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.138s)

GlobalTracer.Robot_Info: [4.500] VISION_DEPLOY: xPos= -0.50,yPos= 84.64,heading=  61.0/  60.0,volts=12.6(10.6)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  28.4, Error=  21.4, PIDTerms= 0.353/ 0.000/ 0.004/ 0.000, Output= 0.357(-0.500/0.500), Volt=11.8 (10.6)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=  -3.2, Error=  -3.2, PIDTerms=-0.081/ 0.000/ 0.000/ 0.000, Output=-0.081(-0.500/0.500), Volt=11.8 (10.6)
GlobalTracer.PixyVision_Info: 3 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0125, sig=1, centerX=167, centerY= 91, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x00ff, sig=1, centerX=127, centerY= 93, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [2] sync=0xaa55, chksum=0x0181, sig=1, centerX=312, centerY= 65, width=  3, height=  4, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=30.3, width=75.9, height=38.0
GlobalTracer.PixyVision_Info: ***TargetRect***: [0,1] x=122, y=79, w=50, h=26
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-2.6, yDist=46.0, angle=-3.2
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.066s)

GlobalTracer.Robot_Info: [4.571] VISION_DEPLOY: xPos= -0.49,yPos= 85.26,heading=  60.5/  60.0,volts=11.6(10.6)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  28.5, Error=  21.5, PIDTerms= 0.355/ 0.000/ 0.003/ 0.000, Output= 0.359(-0.500/0.500), Volt=11.6 (10.6)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=  -3.2, Error=  -3.2, PIDTerms=-0.081/ 0.000/ 0.000/ 0.000, Output=-0.081(-0.500/0.500), Volt=11.6 (10.6)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0129, sig=1, centerX=169, centerY= 91, width= 11, height= 25, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0102, sig=1, centerX=129, centerY= 94, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=32.7, width=70.4, height=35.2
GlobalTracer.PixyVision_Info: ===TargetRect===: x=124, y=79, w=51, h=27
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-2.1, yDist=45.1, angle=-2.6
GlobalTracer.PixyVision_Info: 3 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x012a, sig=1, centerX=171, centerY= 92, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0102, sig=1, centerX=130, centerY= 94, width=  9, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [2] sync=0xaa55, chksum=0x0185, sig=1, centerX=315, centerY= 66, width=  3, height=  4, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=38.1, width=60.3, height=30.1
GlobalTracer.PixyVision_Info: ***TargetRect***: [0,1] x=126, y=80, w=50, h=26
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-1.8, yDist=46.0, angle=-2.2
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.091s)

GlobalTracer.Robot_Info: [4.664] VISION_DEPLOY: xPos= -0.58,yPos= 86.68,heading=  59.1/  60.0,volts=11.6(10.6)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  29.8, Error=  22.8, PIDTerms= 0.376/ 0.000/ 0.029/ 0.000, Output= 0.405(-0.500/0.500), Volt=11.6 (10.6)
