GlobalTracer.FirstSteamWorks_Info: Fri Apr 07 16:02:52 PDT 2017: ***** Starting autonomous *****
GlobalTracer.CmdVisionGearDeploy_Info: dist=7.0, deployTime=0.3, backupDist=36.0
GlobalTracer.CmdSideGearLift_Info: delay=0.000, alliance=BLUE_ALLIANCE, rightSide=true, forwardDist=85.0, liftAngle=60.0, backupDist=12.0, lsAngle=30.0, lsDist=320.0, diagDist=360.0
GlobalTracer.Vision_Info: Front pixy is enabled!
GlobalTracer.Robot_Info: [0.313]   DO_DELAY: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.8(12.8)
GlobalTracer.PixyVision_Info: null object(s) found
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.339s)

GlobalTracer.Robot_Info: [0.333] MOVE_FORWARD_ON_SIDE: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.8(12.8)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.8 (12.8)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.4 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.4 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input=  -1.3, Error= -58.7, PIDTerms=-1.761/ 0.000/ 0.113/-0.000, Output=-0.500(-0.500/0.500), Volt=11.4 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.6 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.6 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input=  -2.0, Error= -58.0, PIDTerms=-1.741/ 0.000/ 0.097/-0.000, Output=-0.500(-0.500/0.500), Volt=11.6 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.5 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.5 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input=  -2.8, Error= -57.2, PIDTerms=-1.717/ 0.000/ 0.117/-0.000, Output=-0.500(-0.500/0.500), Volt=11.5 (11.1)
GlobalTracer.PixyVision_Info: 1 object(s) found
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input=  -4.8, Error= -55.2, PIDTerms=-1.657/ 0.000/ 0.222/-0.000, Output=-0.500(-0.500/0.500), Volt=11.7 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input=  -7.2, Error= -52.8, PIDTerms=-1.584/ 0.000/ 0.313/-0.000, Output=-0.500(-0.500/0.500), Volt=11.7 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.6 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input=  -8.6, Error= -51.4, PIDTerms=-1.543/ 0.000/ 0.198/-0.000, Output=-0.500(-0.500/0.500), Volt=11.6 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.6 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.6 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -11.5, Error= -48.5, PIDTerms=-1.456/ 0.000/ 0.333/-0.000, Output=-0.500(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -13.1, Error= -46.9, PIDTerms=-1.408/ 0.000/ 0.232/-0.000, Output=-0.500(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.PixyVision_Info: 1 object(s) found
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -18.2, Error= -41.8, PIDTerms=-1.253/ 0.000/ 0.391/-0.000, Output=-0.500(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.7 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -22.0, Error= -38.0, PIDTerms=-1.139/ 0.000/ 0.408/-0.000, Output=-0.500(-0.500/0.500), Volt=11.7 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -24.0, Error= -36.0, PIDTerms=-1.081/ 0.000/ 0.271/-0.000, Output=-0.500(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -28.1, Error= -31.9, PIDTerms=-0.957/ 0.000/ 0.600/-0.000, Output=-0.357(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -30.2, Error= -29.8, PIDTerms=-0.895/ 0.000/ 0.297/-0.000, Output=-0.500(-0.500/0.500), Volt=12.2 (11.1)
GlobalTracer.PixyVision_Info: 1 object(s) found
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -32.3, Error= -27.7, PIDTerms=-0.831/ 0.000/ 0.274/-0.000, Output=-0.500(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.8 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -36.7, Error= -23.3, PIDTerms=-0.700/ 0.000/ 0.508/-0.000, Output=-0.193(-0.500/0.500), Volt=12.4 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -38.8, Error= -21.2, PIDTerms=-0.637/ 0.000/ 0.394/-0.000, Output=-0.243(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -43.2, Error= -16.8, PIDTerms=-0.505/ 0.000/ 0.508/-0.000, Output= 0.002(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -45.4, Error= -14.6, PIDTerms=-0.438/ 0.000/ 0.327/-0.000, Output=-0.111(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.PixyVision_Info: 4 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x010a, sig=1, centerX=131, centerY= 90, width= 20, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x00db, sig=1, centerX= 95, centerY= 93, width= 10, height= 20, angle=  0
GlobalTracer.PixyVision_Info: [2] sync=0xaa55, chksum=0x0145, sig=1, centerX=281, centerY= 31, width= 10, height=  2, angle=  0
GlobalTracer.PixyVision_Info: [3] sync=0xaa55, chksum=0x00ff, sig=1, centerX=197, centerY= 46, width=  6, height=  5, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=46.6, width=49.3, height=24.7
GlobalTracer.PixyVision_Info: ***TargetRect***: [0,1] x=90, y=78, w=51, h=25
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=-8.7, yDist=45.1, angle=-11.0
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.6 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -49.7, Error= -10.3, PIDTerms=-0.309/ 0.000/ 0.306/-0.000, Output=-0.003(-0.500/0.500), Volt=12.6 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -53.7, Error=  -6.3, PIDTerms=-0.188/ 0.000/ 0.566/-0.000, Output= 0.378(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.4 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -57.2, Error=  -2.8, PIDTerms=-0.083/ 0.000/ 0.508/-0.000, Output= 0.425(-0.500/0.500), Volt=11.4 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.4 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=11.4 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -58.7, Error=  -1.3, PIDTerms=-0.038/ 0.000/ 0.221/-0.000, Output= 0.183(-0.500/0.500), Volt=11.4 (11.1)
GlobalTracer.PixyVision_Info: 3 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x013f, sig=1, centerX=192, centerY= 86, width= 16, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x011b, sig=1, centerX=153, centerY= 89, width= 17, height= 23, angle=  0
GlobalTracer.PixyVision_Info: [2] sync=0xaa55, chksum=0x00f5, sig=1, centerX=176, centerY= 54, width=  9, height=  5, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=49.6, width=46.4, height=23.2
GlobalTracer.PixyVision_Info: ***TargetRect***: [0,1] x=145, y=74, w=55, h=27
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=2.3, yDist=41.8, angle=3.1
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.3 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -61.1, Error=   1.1, PIDTerms= 0.033/ 0.000/ 0.193/-0.000, Output= 0.226(-0.500/0.500), Volt=12.3 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -61.8, Error=   1.8, PIDTerms= 0.054/ 0.000/ 0.102/-0.000, Output= 0.156(-0.500/0.500), Volt=12.2 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.2 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -61.3, Error=   1.3, PIDTerms= 0.039/ 0.000/-0.068/-0.000, Output=-0.029(-0.500/0.500), Volt=12.4 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.4 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -61.0, Error=   1.0, PIDTerms= 0.029/ 0.000/-0.049/-0.000, Output=-0.019(-0.500/0.500), Volt=12.4 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -60.6, Error=   0.6, PIDTerms= 0.018/ 0.000/-0.054/-0.000, Output=-0.036(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x013d, sig=1, centerX=196, centerY= 86, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x011a, sig=1, centerX=157, centerY= 89, width= 11, height= 24, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=49.7, width=46.3, height=23.1
GlobalTracer.PixyVision_Info: ===TargetRect===: x=152, y=74, w=49, h=27
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=3.4, yDist=46.9, angle=4.1
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -59.9, Error=  -0.1, PIDTerms=-0.002/ 0.000/-0.059/-0.000, Output=-0.061(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -0.2, Error=   0.0, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  85.4, Error=   0.0, PIDTerms=-0.015/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target= -60.0, Input= -59.5, Error=  -0.5, PIDTerms=-0.016/ 0.000/-0.068/-0.000, Output=-0.084(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0136, sig=1, centerX=191, centerY= 86, width=  9, height= 23, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0112, sig=1, centerX=152, centerY= 89, width=  9, height= 23, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=48.5, width=47.4, height=23.7
GlobalTracer.PixyVision_Info: ===TargetRect===: x=148, y=75, w=48, h=26
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=2.5, yDist=47.9, angle=3.0
GlobalTracer.Robot_Info: [3.890] DRIVE_TOWARDS_TARGET: xPos= -0.29,yPos= 86.21,heading= -59.3/ -60.0,volts=12.5(11.1)
GlobalTracer.Robot_Info: [3.890] VISION_DEPLOY: xPos= -0.29,yPos= 86.21,heading= -59.3/ -60.0,volts=12.5(11.1)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=   0.0, Error=  33.6, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   0.0, Error=   3.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0114, sig=1, centerX=153, centerY= 89, width= 10, height= 23, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0139, sig=1, centerX=192, centerY= 86, width= 10, height= 24, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=49.5, width=46.5, height=23.2
GlobalTracer.PixyVision_Info: ===TargetRect===: x=148, y=74, w=49, h=27
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=2.6, yDist=46.9, angle=3.1
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0138, sig=1, centerX=192, centerY= 86, width=  9, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0114, sig=1, centerX=153, centerY= 89, width=  9, height= 24, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=49.6, width=46.4, height=23.2
GlobalTracer.PixyVision_Info: ===TargetRect===: x=149, y=74, w=48, h=27
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=2.7, yDist=47.9, angle=3.2
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.098s)

GlobalTracer.Robot_Info: [3.989] VISION_DEPLOY: xPos= -0.27,yPos= 86.14,heading= -59.8/ -60.0,volts=12.5(11.1)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  41.6, Error=  34.6, PIDTerms= 0.571/ 0.000/ 0.031/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.printPidInfo_Info: visionTurnPidCtrl: Target=   0.0, Input=   3.2, Error=   3.2, PIDTerms= 0.081/ 0.000/ 0.001/ 0.000, Output= 0.082(-0.500/0.500), Volt=12.5 (11.1)
GlobalTracer.PixyVision_Info: 2 object(s) found
GlobalTracer.PixyVision_Info: [0] sync=0xaa55, chksum=0x0139, sig=1, centerX=193, centerY= 86, width=  9, height= 24, angle=  0
GlobalTracer.PixyVision_Info: [1] sync=0xaa55, chksum=0x0115, sig=1, centerX=154, centerY= 89, width=  9, height= 24, angle=  0
GlobalTracer.PixyVision_Info: Expected Target: distance=49.6, width=46.4, height=23.2
GlobalTracer.PixyVision_Info: ===TargetRect===: x=150, y=74, w=48, h=27
GlobalTracer.PixyVision_Info: ###TargetInfo###: xDist=2.9, yDist=47.9, angle=3.5
GlobalTracer.Robot_Info: [4.033] VISION_DEPLOY: xPos= -0.35,yPos= 86.54,heading= -59.6/ -60.0,volts=11.2(11.1)
GlobalTracer.printPidInfo_Info: sonarDrivePidCtrl: Target=   7.0, Input=  41.6, Error=  34.6, PIDTerms= 0.571/ 0.000/ 0.000/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.2 (11.1)
